source_json,company_id,company_name,report_year,source_doc_id,risk_name,category,subcategory,exposure_score,evidence_quotes,evidence_interpretations,reason,mitigants,metric_hints,need_human_review,quality_sufficiency,quality_need_human_review,quality_notes
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000897_2023/A000897_2023_risk_exposure.json,A000897,津滨发展,2023,A000897_2023,供应商集中度过高,供应链,供应商集中,2,"前五名供应商合计采购金额（元） | 321,288,227.23
前五名供应商合计采购金额占年度采购总额比例 | 63.39% || 1 | 供应商1 | 228,892,251. 34 | 45.16%",前五名供应商采购金额占年度采购总额63.39%，集中度高，依赖少数供应商 || 第一大供应商占采购总额45.16%，单一供应商依赖度极高，若供应中断将影响项目进度,供应商高度集中，尤其第一大供应商占比45.16%，一旦出现问题可能导致成本上升或供应链中断,,前五名供应商采购占比63.39% || 第一大供应商占比45.16%,False,sufficient,False,根据年报文本提取了4个主要风险，证据明确，覆盖需求、供应链、流动性和信用担保领域
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000897_2023/A000897_2023_risk_exposure.json,A000897,津滨发展,2023,A000897_2023,经营现金流为负且融资困难,财务流动性,现金流压力,3,"报告期内经营活动产生的现金净流量为负主要系报告期内支付税费、支付竞拍土地保证金较多所致 || 筹资活动现金流入同比减少 99.66%，筹资活动现金流出同比减少 24.22%，主要系上年同期借入资金和支付到期债务较本 期较多所致 || 短期借款 |  | 97,891,320.23 | -100.00%",经营活动现金净流量为负，表明公司主营无法产生正向现金流，需依赖外部融资 || 筹资活动现金流入几乎归零，反映公司融资能力大幅减弱，加剧流动性风险 || 短期借款余额降为零，公司偿还到期借款后未获得新融资，进一步印证融资困境,经营现金流为负且筹资活动现金流入减少99.66%，短期借款清零，公司面临严重流动性压力，可能影响持续经营,,经营活动现金净流量为负 || 筹资活动现金流入同比-99.66% || 短期借款余额0,False,sufficient,False,根据年报文本提取了4个主要风险，证据明确，覆盖需求、供应链、流动性和信用担保领域
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000897_2023/A000897_2023_risk_exposure.json,A000897,津滨发展,2023,A000897_2023,客户按揭担保违约风险,客户信用/集中度,按揭担保,1,截至本期末，本公司为客户的按揭贷款提供担保总额约人民币 6.49亿元，报告期内出现一笔客户违约情况，公司履行阶段性担保金额 126.09万元。,公司为客户按揭贷款提供6.49亿元担保，已发生一笔违约，虽金额较小但未来违约可能增加,担保总额6.49亿元，但实际违约仅126万元且已收回，公司认为无重大影响，故暴露程度低,本公司已于财务报告报出日前将该房屋收回,担保总额6.49亿元 || 违约金额126.09万元,False,sufficient,False,根据年报文本提取了4个主要风险，证据明确，覆盖需求、供应链、流动性和信用担保领域
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000909_2023/A000909_2023_risk_exposure.json,A000909,ST数源,2023,A000909_2023,监管处罚与信息披露违规风险,诉讼合规治理,信息披露违规,3,"2023年7月14日，公司时任董事长章国经、总经理吴小刚、财务总监李兴哲、董事会秘书高晓娟收到中国证券监督管理委员会浙江监管局下发的《关于对数源科技股份有限公司及相关责任人员采取出具警示函监管措施的决定》，公司于2023年1月31日披露《2022年度业绩预告》，预计2022年度实现归属于上市公司股东的净利润为亏损5,000万元至7,500万元。2023年4月20日，数源科技披露《2022年度业绩预告修正公告》，修正后预计2022年度实现归属于上市公司股东的净利润为亏损29,130万元至37,870万元。业绩预告相关信息披露不准确。 || 2023年11月15日，公司时任董事长章国经、总经理吴小刚、财务总监李兴哲收到深圳证券交易所下发的《关于对数源科技股份有限公司及相关当事人给予通报批评处分的决定》（深证上〔2023〕1050号）。",公司因2022年度业绩预告严重不准确被浙江证监局出具警示函，表明存在信息披露违规风险，直接暴露合规问题。 || 深交所对公司及相关责任人给予通报批评处分，进一步强化了监管处罚风险，影响公司治理和资本市场信任。,年报披露近三年三次证券监管机构处罚，包括警示函和通报批评，涉及业绩预告差错、财务资助未披露等，表明公司在信息披露和内控合规方面存在重大缺陷，对经营连续性和合规状态构成直接威胁。,公司在经营计划中提出优化业务及管理流程、完善内控制度等改善措施。,监管处罚次数 || 处罚类型,False,sufficient,False,通过年报证据抽取了6条风险，包括3条高风险（诉讼合规、财务流动性、客户集中度），1条中风险（市场价格波动），2条低风险（政策、竞争）。每条风险均有明确原文证据支撑，证据充分。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000909_2023/A000909_2023_risk_exposure.json,A000909,ST数源,2023,A000909_2023,短期偿债压力与资金流动性风险,财务流动性,现金流紧张,3,"2023年筹资活动产生的现金流量净额为-729,156,001.15元，较上年同期减少，主要系本期支付其他与筹资活动相关的现金增加所致。 || 2023年现金及现金等价物净增加额为-240,943,141.88元，较上年同期大幅减少，主要系筹资活动产生的现金流量净额减少所致。 || 公司将不断优化业务及管理流程，进一步完善资金收支及交易规范相关制度，公司业务切实遵照公司相关制度严格执行，同时持续加强对公司的管理，包括对财务、资金、销售及业务流程的梳理和管控，保障公司资金安全",筹资活动现金流大额净流出7.29亿元，表明公司融资环境收紧或偿还债务压力大，直接影响流动性。 || 现金及现金等价物净减少2.41亿元，反映整体现金储备下降，流动性风险加剧。 || 经营计划中重点提及保障资金安全，间接表明公司面临资金管理压力。,证据显示公司2023年筹资活动现金流净流出7.29亿元，现金净减少2.41亿元，且经营计划中重点提及保障资金安全，表明公司面临显著的短期偿债压力和流动性风险。,公司提出加强资金管理、加快销售回款等改善措施。,筹资活动现金流量净额 || 现金及现金等价物净增加额,False,sufficient,False,通过年报证据抽取了6条风险，包括3条高风险（诉讼合规、财务流动性、客户集中度），1条中风险（市场价格波动），2条低风险（政策、竞争）。每条风险均有明确原文证据支撑，证据充分。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000909_2023/A000909_2023_risk_exposure.json,A000909,ST数源,2023,A000909_2023,客户集中度与关联方依赖风险,客户信用/集中度,客户集中,3,"前五名客户合计销售金额（元） | 378,352,103.20
前五名客户合计销售金额占年度销售总额比例 | 56.21%
前五名客户销售额中关联方销售额占年度销售总额比例 | 47.82%",公司前五名客户销售额占年度总销售额的56.21%，其中关联方销售额占47.82%，表明客户高度集中且严重依赖关联方，一旦主要客户或关联方出现信用问题或业务变化，将直接影响公司收入。,客户集中度数据揭示了公司收入对少数客户的严重依赖，且关联交易占比较高，增加收入不确定性和信用风险。,经营计划中提及加强与合作伙伴沟通、加快销售回款,前五名客户集中度 || 关联方销售占比,False,sufficient,False,通过年报证据抽取了6条风险，包括3条高风险（诉讼合规、财务流动性、客户集中度），1条中风险（市场价格波动），2条低风险（政策、竞争）。每条风险均有明确原文证据支撑，证据充分。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000909_2023/A000909_2023_risk_exposure.json,A000909,ST数源,2023,A000909_2023,金融资产公允价值波动风险,市场价格,金融资产,2,"除同公司正常经营业务相关的有效套期保值业务外，非金融企业持有金融资产和金融负债产生的公允价值变动损益以及处置金融资产和金融负债产生的损益 | -99,511,083.03 || 公允价值变动损益 | -99,652,392.92 | 36.72% | 主要系本期金融资产公允价值变动所致 | 否",非经常性损益中公允价值变动亏损约9951万元，表明公司持有的金融资产价值波动对利润产生重大负面影响。 || 非主营业务分析显示公允价值变动亏损9965万元，占利润总额的36.72%，进一步证实金融资产价格波动风险显著。,"连续两年公允价值变动出现大额亏损（2022年-107,880,120.54元），2023年继续亏损近1亿元，表明金融资产价格波动构成显著风险。",,公允价值变动损益金额 || 占利润总额比例,False,sufficient,False,通过年报证据抽取了6条风险，包括3条高风险（诉讼合规、财务流动性、客户集中度），1条中风险（市场价格波动），2条低风险（政策、竞争）。每条风险均有明确原文证据支撑，证据充分。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000909_2023/A000909_2023_risk_exposure.json,A000909,ST数源,2023,A000909_2023,宏观政策变化风险,政策监管,行业政策,1,政策风险：公司的主营业务为电子信息产品、科技产业园区、商贸和房地产等业务，各个领域的政策变化有可能会对公司的业务发展产生影响。,公司明确将政策变化列为可能面对的风险，但未提供具体影响金额或重大事件，属于一般性披露。,年报中仅作概括性表述，无量化证据，暴露程度低。,公司将时刻关注国家宏观政策的变化，并相应调整公司的经营决策,,False,sufficient,False,通过年报证据抽取了6条风险，包括3条高风险（诉讼合规、财务流动性、客户集中度），1条中风险（市场价格波动），2条低风险（政策、竞争）。每条风险均有明确原文证据支撑，证据充分。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000909_2023/A000909_2023_risk_exposure.json,A000909,ST数源,2023,A000909_2023,市场竞争加剧风险,需求周期,竞争,1,竞争风险：行业新进入者快速涌入，有可能会带来市场竞争风险。,公司披露行业新进入者涌入可能带来竞争风险，但无具体财务影响数据。,仅为公司一般性风险提示，缺乏量化证据。,公司将努力提升自身核心竞争优势，积极获取新项目，同时加快开发速度,,False,sufficient,False,通过年报证据抽取了6条风险，包括3条高风险（诉讼合规、财务流动性、客户集中度），1条中风险（市场价格波动），2条低风险（政策、竞争）。每条风险均有明确原文证据支撑，证据充分。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000926_2023/A000926_2023_risk_exposure.json,A000926,福星股份,2023,A000926_2023,房地产市场需求下降,需求周期,房地产销售,3,"房地产 | 4,338,040,921.95 | 2,948,208,658.74 | 32.04% | -69.09% | -72.90% | 9.55% || 经营活动产生的现金流量净额较上期减少62.52%，主要系本期销售商品房收到的现金减少所致",主营业务分行业表格显示2023年房地产营业收入同比下降69.09%，收入大幅下滑，表明市场需求严重萎缩。 || 销售回款大幅减少，直接反映需求下降对现金流的冲击。,营业收入同比降69.09%且经营活动现金流大幅减少，均指向房地产市场需求明显下滑，对公司收入及现金流产生重大不利影响。,公司将紧跟政策导向，加强对宏观政策的跟踪研究，积极部署，强化开发节奏，转变销售策略 || 拓宽融资渠道，优化债务结构,营业收入同比-69.09% || 经营活动现金流量净额同比-62.52%,False,sufficient,False,证据充分覆盖主要风险，引用原文准确，无缺失关键信息
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000926_2023/A000926_2023_risk_exposure.json,A000926,福星股份,2023,A000926_2023,住房价格波动,市场价格,房地产价格,3,"同时，公司在经营过程中可能面临住房价格波动 || 公允价值变动损益 | -46,040,454.31 | -15.82% | 主要系本期公司投资性房地产公允价值变动所致 || 资产减值损失（损失以“一”号填列) | -63,222,342.38 | -21.73% | 主要系本期计提存货跌价准备所致","公司明确披露住房价格波动风险，可能影响项目盈利能力。 || 公允价值变动损失占利润总额-15.82%，直接由房价波动导致，对利润产生重大负面影响。 || 存货跌价准备63,222,342.38元，反映房价下跌导致的资产减值风险，进一步侵蚀利润。",公司披露住房价格波动风险，且公允价值变动和存货减值合计超1亿元，对利润产生重大负面影响，暴露度高。,公司紧跟政策导向，加强宏观政策跟踪研究，积极部署，强化开发节奏，转变销售策略,"投资性房地产公允价值变动损益-46,040,454.31元 || 存货跌价准备-63,222,342.38元",False,sufficient,False,证据充分覆盖主要风险，引用原文准确，无缺失关键信息
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000926_2023/A000926_2023_risk_exposure.json,A000926,福星股份,2023,A000926_2023,施工承包价格波动,供应链,施工成本,2,施工承包价格波动,公司明确将施工承包价格波动列为业务经营风险之一，可能导致成本上升、项目盈利能力下降。,虽无量化数据，但公司明确列为经营风险，且房地产项目开发成本中施工承包占比大，波动将直接影响成本。,公司积极部署，强化开发节奏，加强成本控制,,False,sufficient,False,证据充分覆盖主要风险，引用原文准确，无缺失关键信息
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000926_2023/A000926_2023_risk_exposure.json,A000926,福星股份,2023,A000926_2023,城市规划调整,政策监管,规划审批,2,城市规划调整,公司披露城市规划调整风险，可能导致项目开发难度增大、周期延长、成本上升。,公司明确识别该风险，且房地产项目受规划政策影响大，一旦调整可能直接导致项目停滞或收益下降。,公司加强宏观政策跟踪研究，积极部署,,False,sufficient,False,证据充分覆盖主要风险，引用原文准确，无缺失关键信息
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000926_2023/A000926_2023_risk_exposure.json,A000926,福星股份,2023,A000926_2023,拆迁进度不及预期,供应链,土地开发,2,拆迁进度不及预期,公司披露拆迁进度不及预期风险，可能导致项目开发周期延长、成本上升。,公司明确列为经营风险，拆迁进度直接影响项目开工和资金回笼，对公司经营有实质性影响。,公司加强政府沟通，积极部署,,False,sufficient,False,证据充分覆盖主要风险，引用原文准确，无缺失关键信息
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000926_2023/A000926_2023_risk_exposure.json,A000926,福星股份,2023,A000926_2023,资金周转和偿债风险,财务流动性,偿债能力,3,"公司所处的房地产行业属于资本密集型行业，若未来市场经营环境出现波动或者融资环境发生变化，有可能使公司面临一定的资金周转压力和偿债风险 || 筹资活动产生的现金流量净额较上期减少72.86%，主要系本期偿还债务支付的现金减少所致 || 现金及现金等价物净增加额 | -400,205,998.93 | -1,615,585,766.12 | -75.23%",公司直接披露资金周转和偿债风险，房地产行业负债率高，融资环境变化将直接影响公司流动性。 || 筹资活动现金流大幅减少，表明对外融资能力下降或偿债支出减少，反映偿债压力增大。 || 现金及现金等价物净减少额达4亿元，降幅75.23%，显示公司流动性显著恶化。,公司明确披露资金周转和偿债风险，且筹资现金流和现金净增加额均大幅恶化，流动性压力突出。,公司继续推行稳健的财务政策，保持合理的财务杠杆，拓宽融资渠道，丰富融资品种，优化资本结构,筹资活动现金流量净额同比-72.86% || 现金及现金等价物净增加额同比-75.23%,False,sufficient,False,证据充分覆盖主要风险，引用原文准确，无缺失关键信息
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000926_2023/A000926_2023_risk_exposure.json,A000926,福星股份,2023,A000926_2023,不可抗力风险,运营安全环保,自然灾害/公共卫生,1,严重自然灾害、突发性公共卫生事件将对国家的金融和经济环境造成不利影响，将对公司财产和人员造成危害，从而影响公司的正常生产经营,公司披露不可抗力风险，属于一般性风险披露，对经营有潜在影响但无具体量化数据。,公司一般性披露不可抗力风险，无具体业务或财务数据支撑，暴露度低。,公司加强风险预警和应急管理,,False,sufficient,False,证据充分覆盖主要风险，引用原文准确，无缺失关键信息
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000961_2023/A000961_2023_risk_exposure.json,A000961,中南建设,2023,A000961_2023,持续经营能力不确定性,财务流动性,持续经营,3,公司最近三个会计年度扣除非经常性损益前后净利润孰低者均为负值，且最近一年审计报告显示公司持续经营能力存在不确定性：是,年报明确提示持续经营能力存在不确定性，说明公司经营面临重大风险，直接影响持续经营假设,审计报告明确揭示持续经营不确定性，且连续三年扣非净利润为负，表明公司存在重大持续经营风险,,连续三年扣非净利润为负 || 审计报告持续经营不确定性,False,sufficient,False,基于年报中的财务数据和风险描述抽取了6条主要风险暴露，证据来自营业收入、现金流、减值、分行业利润、融资变化及风险陈述，证据连续且可审计
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000961_2023/A000961_2023_risk_exposure.json,A000961,中南建设,2023,A000961_2023,经营活动现金流大幅下降,财务流动性,现金流,3,"经营活动产生的现金流量净额（元） | 127,132,640.5 | 6,253,316,303.140 | 6,253,316,303.14 | -97.97%",经营活动现金流从62.53亿元骤降至1.27亿元，下降97.97%，表明公司经营活动创现能力严重恶化，流动性极度紧张,经营活动现金流是公司内生现金来源，下降幅度超过97%直接反映公司资金回笼能力崩溃，构成高流动性风险,进一步持续推动销售，提高回款速度，增加自由现金，继续坚持审慎策略，进一步精细化管理，严格控制费用，与金融机构等各类合作伙伴探讨更灵活的支付安排，控制现金支出，加强各种形式的合作，提升抗风险的能力,经营活动现金流净额同比变化-97.97%,False,sufficient,False,基于年报中的财务数据和风险描述抽取了6条主要风险暴露，证据来自营业收入、现金流、减值、分行业利润、融资变化及风险陈述，证据连续且可审计
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000961_2023/A000961_2023_risk_exposure.json,A000961,中南建设,2023,A000961_2023,资产减值风险,市场价格,资产价值,2,"信用减值损失 | -856,850,336.38 | 25.26% | 应收款项计提坏账准备 | 否 || 资产减值损失 | -2,163,994,434.49 | 63.80% | 计提存货跌价准备 | 否",信用减值损失8.57亿元，占利润总额25.26%，主要来自应收款项坏账，反映客户信用状况恶化 || 资产减值损失21.64亿元，占利润总额63.80%，主要来自存货跌价准备，表明房地产项目价值大幅下降,两项减值合计超过30亿元，金额巨大且占利润总额比例高，直接导致巨额亏损，反映资产市场价格下跌风险,,信用减值损失8.57亿元 || 资产减值损失21.64亿元,False,sufficient,False,基于年报中的财务数据和风险描述抽取了6条主要风险暴露，证据来自营业收入、现金流、减值、分行业利润、融资变化及风险陈述，证据连续且可审计
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000961_2023/A000961_2023_risk_exposure.json,A000961,中南建设,2023,A000961_2023,建筑施工业务亏损与下滑,需求周期,业务萎缩,2,"建筑施工 | 4,614,023,631.25 | -51.32% | 5,468,185,765.34 | -48.03% | -18.51% | -7.51%",建筑施工业务收入同比下降51.32%，毛利率为-18.51%，表明该业务严重亏损且市场需求急剧萎缩,建筑施工收入腰斩且毛利率为负，该业务虽占比不大但持续亏损，反映下游需求周期下行风险,,建筑施工收入同比-51.32% || 建筑施工毛利率-18.51%,False,sufficient,False,基于年报中的财务数据和风险描述抽取了6条主要风险暴露，证据来自营业收入、现金流、减值、分行业利润、融资变化及风险陈述，证据连续且可审计
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000961_2023/A000961_2023_risk_exposure.json,A000961,中南建设,2023,A000961_2023,融资受限风险,财务流动性,融资环境,2,"筹资活动现金流入小计 | 2,813,891,816.87 | 13,386,229,152.52 | -78.98% || 相关数据同比发生重大变动的主要影响因素说明：受行业非良性循环加深的影响，本年度公司业务量下滑，融资受到比较大的限制。",筹资活动现金流入同比下降78.98%，表明外部融资渠道严重收窄 || 年报明确将融资受限归因于行业非良性循环，说明外部融资环境恶化且短期内难以改善,筹资流入大幅下降且公司自身承认融资受限，融资能力丧失将直接威胁公司流动性和偿债能力,与金融机构等各类合作伙伴探讨更灵活的支付安排，控制现金支出，加强各种形式的合作,筹资活动现金流入同比-78.98%,False,sufficient,False,基于年报中的财务数据和风险描述抽取了6条主要风险暴露，证据来自营业收入、现金流、减值、分行业利润、融资变化及风险陈述，证据连续且可审计
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000961_2023/A000961_2023_risk_exposure.json,A000961,中南建设,2023,A000961_2023,行业非良性循环财务压力,需求周期,行业周期,2,在市场风险扩大的情况下，企业间非良性循环可能恶化，行业整体的财务压力将进一步增加。,年报定性描述行业非良性循环导致财务压力增加，表明公司面临系统性行业下行风险,该风险为行业层面的系统性风险，结合公司财务恶化数据，行业非良性循环已对公司造成实际负面影响,进一步持续推动销售，提高回款速度，增加自由现金，继续坚持审慎策略，进一步精细化管理，严格控制费用,,False,sufficient,False,基于年报中的财务数据和风险描述抽取了6条主要风险暴露，证据来自营业收入、现金流、减值、分行业利润、融资变化及风险陈述，证据连续且可审计
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000965_2023/A000965_2023_risk_exposure.json,A000965,天保基建,2023,A000965_2023,业务模式单一,需求周期,行业集中,2,公司目前经营主业是住宅类房地产开发，对新业务拓展和培育处于起步阶段，目前业务类型较为单一，易受政策和市场的双重影响。,公司明确披露业务类型单一，易受政策和市场双重影响，构成需求周期风险。,该风险直接来自经营风险披露，表明公司收入高度依赖单一业务，市场或政策变化将显著冲击业绩。,在做好房地产主业和产业园区双主业的同时，加强多元产业拓展，培育发展动能。 || 进一步优化业务布局，坚持多赛道发力，加大在产业园区运营、物业管理、酒店管理等新业务领域深耕力度。,房地产销售收入占营业收入95.99%,False,sufficient,False,证据包括明确的风险描述、财务数据表格和子公司经营细节，支撑了9条风险暴露的提取。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000965_2023/A000965_2023_risk_exposure.json,A000965,天保基建,2023,A000965_2023,资产规模偏小,财务流动性,资本实力,2,资产规模和净资产规模较小，资金实力有限，限制了公司的发展速度，在市场竞争日益激烈的环境中，存在资产规模偏小的风险。,公司披露资产和净资产规模小，资金实力有限，限制发展，形成财务流动性风险。,风险披露明确，资产规模小影响融资能力和抗风险能力。,创新资产经营模式，建立规范经营机制，规范资产管理。 || 同时采用联合开发、合作等方式规避自身资金实力不足，提高资产规模和资金实力。,总资产约135亿元 || 净资产约73亿元,False,sufficient,False,证据包括明确的风险描述、财务数据表格和子公司经营细节，支撑了9条风险暴露的提取。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000965_2023/A000965_2023_risk_exposure.json,A000965,天保基建,2023,A000965_2023,资金管理受限,政策监管,资金监管,2,银行和房管的资金监管降低了资金使用效益。,公司指出银行和房管资金监管导致资金使用效益降低，构成政策监管风险。,监管政策直接限制资金使用效率，影响现金流和财务灵活性。,为满足公司资金需求，保障公司资金链的安全，在做好加大销售回款的同时，一方面充分运用上市公司融资平台，围绕公司战略，着力筹划新资本运作策略；另一方面，加强全面预算管理，合理安排资金的使用，增强资金使用的计划性，提高资金使用效率。,,False,sufficient,False,证据包括明确的风险描述、财务数据表格和子公司经营细节，支撑了9条风险暴露的提取。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000965_2023/A000965_2023_risk_exposure.json,A000965,天保基建,2023,A000965_2023,房地产销售成本上升,市场价格,建安成本,3,房地产销售成本与去年同期相比增加 54.07%，主要是报告期内满足结转收入条件的项目毛利降低所致。,成本同比大幅增加54.07%，毛利率降低，显示市场价格风险对利润的直接冲击。,成本上升直接压缩毛利，且幅度巨大（54.07%），对盈利产生重大影响。,,房地产销售成本同比增加54.07% || 毛利率比上年同期增减-15.90%,False,sufficient,False,证据包括明确的风险描述、财务数据表格和子公司经营细节，支撑了9条风险暴露的提取。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000965_2023/A000965_2023_risk_exposure.json,A000965,天保基建,2023,A000965_2023,供应商集中度高,供应链,供应商依赖,2,"前五名供应商合计采购金额（元） | 2,629,834,836.58
前五名供应商合计采购金额占年度采购总额比例 | 68.99%",前五名供应商集中度高达68.99%，显示对少数供应商依赖，构成供应链风险。,集中度高可能导致议价能力弱或供应中断风险。,,前五名供应商合计采购金额占年度采购总额比例68.99%,False,sufficient,False,证据包括明确的风险描述、财务数据表格和子公司经营细节，支撑了9条风险暴露的提取。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000965_2023/A000965_2023_risk_exposure.json,A000965,天保基建,2023,A000965_2023,经营活动现金流大幅流出,财务流动性,现金净流出,3,"经营活动产生的现金流量净额 | -1,436,090,642.46 | 799,866,184.03 | -282,303,047.64 | -325,824,544.62 || 1、经营活动现金流出同比增加 147.13%，主要是本期支付的土地款增加所致；",经营活动现金流净额各季度均为负或波动巨大，显示流动性压力。 || 现金流流出大幅增加，主要因支付土地款，加剧流动性风险。,大额负现金流直接危及公司短期偿债能力和持续经营。,为满足公司资金需求，保障公司资金链的安全，在做好加大销售回款的同时，一方面充分运用上市公司融资平台，围绕公司战略，着力筹划新资本运作策略；另一方面，加强全面预算管理，合理安排资金的使用，增强资金使用的计划性，提高资金使用效率。,经营活动现金流量净额全年累计约-1.24亿元（根据季度数据计算） || 经营活动现金流出同比增加147.13%,False,sufficient,False,证据包括明确的风险描述、财务数据表格和子公司经营细节，支撑了9条风险暴露的提取。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000965_2023/A000965_2023_risk_exposure.json,A000965,天保基建,2023,A000965_2023,存货高企,财务流动性,存货减值,2,"存货 | 9,504,544,776.46 | 70.41% | 9,102,741,756.46 | 71.01% | -0.60%",存货占总资产70.41%，金额巨大且占比极高，存在减值风险和流动性沉淀。,高存货占用大量资金，市场下行时易引发减值损失。,,存货占总资产比例70.41% || 存货金额95.05亿元,False,sufficient,False,证据包括明确的风险描述、财务数据表格和子公司经营细节，支撑了9条风险暴露的提取。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000965_2023/A000965_2023_risk_exposure.json,A000965,天保基建,2023,A000965_2023,子公司亏损及资产减值,财务流动性,子公司经营,2,"净利润为-21,639.43万元，比上年同期减少1,313.75万元，减少6.46%。报告期内营业利润、净利润较上年同期减少，主要是报告期内计提资产减值损失增加所致。",子公司天保盛源净利润亏损，因计提资产减值损失增加，显示资产质量恶化和子公司经营困境。,子公司亏损直接影响合并净利润，且减值损失增加表明资产价值下降。,,"净利润为-21,639.43万元 || 主要因计提资产减值损失增加",False,sufficient,False,证据包括明确的风险描述、财务数据表格和子公司经营细节，支撑了9条风险暴露的提取。
output/risk_exposure_sw3_430101_25_strict/02_stage2/A000965_2023/A000965_2023_risk_exposure.json,A000965,天保基建,2023,A000965_2023,收入大幅波动,需求周期,销售波动,2,"报告期内，滨海开元公司实现营业收入为 30,904.01 万元，比上年同期减少 81,661.16万元，减少 72.55%。",子公司营业收入同比暴跌72.55%，显示房地产销售收入高度波动，构成需求周期风险。,收入剧烈波动反映市场需求不稳定，影响业绩可预测性。,,营业收入同比减少72.55%,False,sufficient,False,证据包括明确的风险描述、财务数据表格和子公司经营细节，支撑了9条风险暴露的提取。
